taxonomy_id	name	rank	lineage	CF_03_pe_SRX5286929_SRR8482188_k2_db.bracken	CF_07_pe_SRX5286933_SRR8482184_k2_db.bracken	CF_01_pe_SRX5286927_SRR8482190_k2_db.bracken	CF_05_pe_SRX5286931_SRR8482186_k2_db.bracken	CF_06_pe_SRX5286932_SRR8482185_k2_db.bracken	CF_02_pe_SRX5286928_SRR8482189_k2_db.bracken	CF_04_pe_SRX5286930_SRR8482187_k2_db.bracken	CF_08_pe_SRX5286934_SRR8482183_k2_db.bracken	CF_10_pe_SRX5286936_SRR8482181_k2_db.bracken	CF_09_pe_SRX5286935_SRR8482182_k2_db.bracken	CF_15_pe_SRX5286941_SRR8482176_k2_db.bracken	CF_16_pe_SRX5286942_SRR8482175_k2_db.bracken	CF_12_pe_SRX5286938_SRR8482179_k2_db.bracken	CF_14_pe_SRX5286940_SRR8482177_k2_db.bracken	CF_13_pe_SRX5286939_SRR8482178_k2_db.bracken	CF_11_pe_SRX5286937_SRR8482180_k2_db.bracken	CF_22_pe_SRX5286948_SRR8482169_k2_db.bracken	CF_20_pe_SRX5286946_SRR8482171_k2_db.bracken	CF_19_pe_SRX5286945_SRR8482172_k2_db.bracken	CF_18_pe_SRX5286944_SRR8482152_k2_db.bracken	CF_23_pe_SRX5286949_SRR8482168_k2_db.bracken	CF_17_pe_SRX5286943_SRR8482174_k2_db.bracken	CF_28_pe_SRX5286954_SRR8482163_k2_db.bracken	CF_26_pe_SRX5286952_SRR8482165_k2_db.bracken	CF_25_pe_SRX5286951_SRR8482166_k2_db.bracken	CF_24_pe_SRX5286950_SRR8482167_k2_db.bracken	CF_21_pe_SRX5286947_SRR8482170_k2_db.bracken	CF_27_pe_SRX5286953_SRR8482164_k2_db.bracken	CF_33_pe_SRX5286959_SRR8482158_k2_db.bracken	CF_30_pe_SRX5286956_SRR8482161_k2_db.bracken	CF_34_pe_SRX5286960_SRR8482157_k2_db.bracken	CF_29_pe_SRX5286955_SRR8482162_k2_db.bracken	CF_31_pe_SRX5286957_SRR8482160_k2_db.bracken	CF_32_pe_SRX5286958_SRR8482159_k2_db.bracken	CF_39_pe_SRX5286965_SRR8482151_k2_db.bracken	CF_38_pe_SRX5286964_SRR8482153_k2_db.bracken	CF_35_pe_SRX5286961_SRR8482156_k2_db.bracken	CF_36_pe_SRX5286962_SRR8482155_k2_db.bracken	CF_40_pe_SRX5286966_SRR8482150_k2_db.bracken	CF_41_pe_SRX5286967_SRR8482149_k2_db.bracken	CF_37_pe_SRX5286963_SRR8482154_k2_db.bracken	CF_47_pe_SRX5286973_SRR8482143_k2_db.bracken	CF_42_pe_SRX5286968_SRR8482148_k2_db.bracken	CF_44_pe_SRX5286970_SRR8482146_k2_db.bracken	CF_43_pe_SRX5286969_SRR8482147_k2_db.bracken	CF_45_pe_SRX5286971_SRR8482145_k2_db.bracken	CF_46_pe_SRX5286972_SRR8482144_k2_db.bracken	CF_53_pe_SRX5286979_SRR8482137_k2_db.bracken	CF_48_pe_SRX5286974_SRR8482142_k2_db.bracken	CF_55_pe_SRX5286981_SRR8482135_k2_db.bracken	CF_54_pe_SRX5286980_SRR8482136_k2_db.bracken	CF_49_pe_SRX5286975_SRR8482141_k2_db.bracken	CF_51_pe_SRX5286977_SRR8482139_k2_db.bracken	CF_50_pe_SRX5286976_SRR8482140_k2_db.bracken	CF_52_pe_SRX5286978_SRR8482138_k2_db.bracken	CF_61_pe_SRX5286987_SRR8482129_k2_db.bracken	CF_60_pe_SRX5286986_SRR8482130_k2_db.bracken	CF_62_pe_SRX5286988_SRR8482128_k2_db.bracken	CF_57_pe_SRX5286983_SRR8482133_k2_db.bracken	CF_58_pe_SRX5286984_SRR8482132_k2_db.bracken	CF_67_pe_SRX5286993_SRR8482123_k2_db.bracken	CF_66_pe_SRX5286992_SRR8482124_k2_db.bracken	CF_70_pe_SRX5286996_SRR8482120_k2_db.bracken	CF_69_pe_SRX5286995_SRR8482121_k2_db.bracken	CF_59_pe_SRX5286985_SRR8482131_k2_db.bracken	CF_63_pe_SRX5286989_SRR8482127_k2_db.bracken	CF_72_pe_SRX5286998_SRR8482118_k2_db.bracken	CF_71_pe_SRX5286997_SRR8482119_k2_db.bracken	CF_68_pe_SRX5286994_SRR8482122_k2_db.bracken	CF_56_pe_SRX5286982_SRR8482134_k2_db.bracken	CF_73_pe_SRX5286999_SRR8482117_k2_db.bracken	CF_75_pe_SRX5287001_SRR8482115_k2_db.bracken	CF_74_pe_SRX5287000_SRR8482116_k2_db.bracken	CF_65_pe_SRX5286991_SRR8482125_k2_db.bracken	CF_76_pe_SRX5287002_SRR8482114_k2_db.bracken	CF_79_pe_SRX5287005_SRR8482173_k2_db.bracken	CF_64_pe_SRX5286990_SRR8482126_k2_db.bracken	CF_77_pe_SRX5287003_SRR8482113_k2_db.bracken	CF_78_pe_SRX5287004_SRR8482112_k2_db.bracken
95486	Burkholderia cenocepacia	species	Burkholderia cenocepacia;Burkholderia cepacia complex;Burkholderia;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	48	0	0	80	0	0	0	0	22	35	0	0	0	0	0	0	0	27	0	19	0	0	161	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	37	0	0	78	0
101571	Burkholderia ubonensis	species	Burkholderia ubonensis;Burkholderia cepacia complex;Burkholderia;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	26	0	0	54	0	0	0	0	0	0	0	0	0	0	0	27	51	0	21	0	0	0	0	0	21	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	17	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	43	0	0	0	0	0	0	49	0	0	79	0
292	Burkholderia cepacia	species	Burkholderia cepacia;Burkholderia cepacia complex;Burkholderia;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	14	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	25	0	0	33	0
488447	Burkholderia contaminans	species	Burkholderia contaminans;Burkholderia cepacia complex;Burkholderia;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	14	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	36	0	0	39	0
60550	Burkholderia pyrrocinia	species	Burkholderia pyrrocinia;Burkholderia cepacia complex;Burkholderia;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	11	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	39	0	36	0
1385591	Burkholderia mayonis	species	Burkholderia mayonis;pseudomallei group;Burkholderia;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	31	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	40	0	0	14	0
57975	Burkholderia thailandensis	species	Burkholderia thailandensis;pseudomallei group;Burkholderia;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	56	0	0	163	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	189	0	0	28	0
2571746	Burkholderia sp. DHOD12	species	Burkholderia sp. DHOD12;unclassified Burkholderia;Burkholderia;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	13	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	14	12	0	0	0	0	0	13	0	0	18	0
1705310	Burkholderia sp. IDO3	species	Burkholderia sp. IDO3;unclassified Burkholderia;Burkholderia;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28095	Burkholderia gladioli	species	Burkholderia gladioli;Burkholderia;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	27	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	11	0	0	0	0	0	0	0	0	0	19	17	0	0	0	0	0	0	0	0	0	43	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	16	0	0	0	0	0	18	0	0	55	0
2615214	Burkholderia perseverans	species	Burkholderia perseverans;Burkholderia;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	10	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0
119219	Cupriavidus metallidurans	species	Cupriavidus metallidurans;Cupriavidus;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	393	0	0	1747	0	0	0	0	0	24	0	0	0	0	0	173	122	0	32	0	0	14	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	304	0	0	0	188	137	0	72	25	46	0	0	1891	0	0	435	0
68895	Cupriavidus basilensis	species	Cupriavidus basilensis;Cupriavidus;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	75	0	0	123	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	14	24	0	0	0	0	0	0	0	0	0	21	15	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	24	0	0	0	0	0	0	0	155	0	0	50	0
164546	Cupriavidus taiwanensis	species	Cupriavidus taiwanensis;Cupriavidus;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	117	0	0	117	16	0	0	0	0	0	16	0	0	0	0	0	0	0	20	0	0	0	57	0	0	0	0	0	0	0	0	0	56	0	20	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	61	0	0	0	0	0	0	124	47	0	104	0
1478019	Cupriavidus sp. KK10	species	Cupriavidus sp. KK10;unclassified Cupriavidus;Cupriavidus;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	104	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0
106590	Cupriavidus necator	species	Cupriavidus necator;Cupriavidus;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	82	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	31	0	0	0	144	23	0	59	0
82633	Cupriavidus pauculus	species	Cupriavidus pauculus;Cupriavidus;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	39	0	0	40	16	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	11	0	0	28	0	0	0	0	0	0	0	28	53	11	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	12	0	0	0	32	25	0	302	0
82541	Cupriavidus gilardii	species	Cupriavidus gilardii;Cupriavidus;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	119	0	0	0	0	0	0	0	231	57	0	0	0	0	0	0	0	177	107	124	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	220	0
93220	Pandoraea pnomenusa	species	Pandoraea pnomenusa;Pandoraea;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	337	0	0	885	15	0	0	0	22	39	0	0	0	0	0	76	31	16	0	29	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	87	68	0	0	17	22	0	0	941	16	0	236	0
2508289	Pandoraea commovens	species	Pandoraea commovens;Pandoraea;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	27	0	0	64	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	11	20	0	0	0	0	0	0	90	0	0	0	0
2026199	Paraburkholderia aromaticivorans	species	Paraburkholderia aromaticivorans;Paraburkholderia;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	31	0	0	58	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	16	76	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	18	0	19	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	79	16	0	14	0
2571747	Paraburkholderia acidiphila	species	Paraburkholderia acidiphila;Paraburkholderia;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	20	0	0	33	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	24	0	0	26	0	0	0	0	52	26	0	14	0
1926494	Paraburkholderia sp. SOS3	species	Paraburkholderia sp. SOS3;unclassified Paraburkholderia;Paraburkholderia;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	12	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	23	0
60548	Paraburkholderia graminis	species	Paraburkholderia graminis;Paraburkholderia;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	13	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	17	0	0	21	0
92647	Paraburkholderia tropica	species	Paraburkholderia tropica;Paraburkholderia;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	12	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	38	0
2654982	Paraburkholderia atlantica	species	Paraburkholderia atlantica;Paraburkholderia;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	11	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	29	12	0	0	0
2547399	Paraburkholderia pallida	species	Paraburkholderia pallida;Paraburkholderia;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	11	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	25	0	0	30	0
2527775	Polynucleobacter paneuropaeus	species	Polynucleobacter paneuropaeus;Polynucleobacter;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	19	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0
47671	Lautropia mirabilis	species	Lautropia mirabilis;Lautropia;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	17	0	0	14	0	0	0	0	0	0	0	0	0	212	21	32	610	68	0	78	0	1476	30	0	83	0	0	0	0	0	0	0	13	286	69253	546	0	0	0	0	1522	0	3398	490	0	35	0	810	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	27294	0	0	0	29554	501	116	0	126	27	170	84	4495
2732163	Limnobacter sp. SAORIC-580	species	Limnobacter sp. SAORIC-580;unclassified Limnobacter;Limnobacter;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	16	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0
1353891	Achromobacter deleyi	species	Achromobacter deleyi;Achromobacter;Alcaligenaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	4471	0	0	1718	3114	0	0	0	19	0	0	0	0	0	0	163	0	18	35	12	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	60	0	0	0	0	0	0	45	53	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	251	0	0	0	0	124	0	0	35	0
1881016	Achromobacter sp. MFA1 R4	species	Achromobacter sp. MFA1 R4;unclassified Achromobacter;Achromobacter;Alcaligenaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	2294	0	0	705	817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	13	10	0	0	0	95	23	0	42	0
1758194	Achromobacter sp. AONIH1	species	Achromobacter sp. AONIH1;unclassified Achromobacter;Achromobacter;Alcaligenaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	674	0	0	270	487	0	0	0	16	0	0	0	0	0	0	0	0	11	0	0	0	0	44	0	0	0	0	0	0	15	0	0	21	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	16	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	17	0	0	19	0
2860286	Achromobacter sp. ES-001	species	Achromobacter sp. ES-001;unclassified Achromobacter;Achromobacter;Alcaligenaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	874	0	0	290	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2282475	Achromobacter sp. B7	species	Achromobacter sp. B7;unclassified Achromobacter;Achromobacter;Alcaligenaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	130	0	0	47	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2756133	Achromobacter sp. 77	species	Achromobacter sp. 77;unclassified Achromobacter;Achromobacter;Alcaligenaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	82	0	0	22	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
32002	Achromobacter denitrificans	species	Achromobacter denitrificans;Achromobacter;Alcaligenaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	1952	0	0	753	1275	0	0	0	248	62	0	0	0	0	0	0	0	219	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	50	44	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	287	0	0	0	0	40	0	0	50	0
217203	Achromobacter spanius	species	Achromobacter spanius;Achromobacter;Alcaligenaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	1325	0	0	454	671	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	16	0	10	0	0	0	0	72	0	17	0	0	37	17	0	51	0
217204	Achromobacter insolitus	species	Achromobacter insolitus;Achromobacter;Alcaligenaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	423	0	0	158	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	12	0	0	0	0	0	0	15	0
1353889	Achromobacter pestifer	species	Achromobacter pestifer;Achromobacter;Alcaligenaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	272	0	0	134	208	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	44	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	22	0	15	14	0
1389922	Achromobacter mucicolens	species	Achromobacter mucicolens;Achromobacter;Alcaligenaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	71	0	0	22	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72557	Achromobacter ruhlandii	species	Achromobacter ruhlandii;Achromobacter;Alcaligenaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	686	0	0	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0
103855	Bordetella hinzii	species	Bordetella hinzii;Bordetella;Alcaligenaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	175	0	0	97	116	0	0	0	65	29	15	0	0	0	0	0	0	89	0	63	0	46	31	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	21	81	0	0	0	0	63	0	168	0
1746199	Bordetella sp. N	species	Bordetella sp. N;unclassified Bordetella;Bordetella;Alcaligenaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	59	0	0	27	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	11	0
1697043	Bordetella sp. H567	species	Bordetella sp. H567;unclassified Bordetella;Bordetella;Alcaligenaceae;Burkholderiales;Betaproteobacteria;Pseudomonadota;Bacteria;cellular organisms;root	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	14	0
